figure	function	call	n	run	seconds	bytes	language	version
io	read_table (csv, mixed)	read_table('mix.csv')	10000	6	0.00435495376586914	6029312	Stats::LikeR	0.321
io	read_table (tsv, mixed)	read_table('mix.tsv')	10000	0	0.0043790340423584	6025216	Stats::LikeR	0.321
io	read_table (tsv, mixed)	read_table('mix.tsv')	10000	1	0.00435495376586914	6025216	Stats::LikeR	0.321
io	read_table (tsv, mixed)	read_table('mix.tsv')	10000	2	0.00434517860412598	6025216	Stats::LikeR	0.321
io	read_table (tsv, mixed)	read_table('mix.tsv')	10000	3	0.00441193580627441	6025216	Stats::LikeR	0.321
io	read_table (tsv, mixed)	read_table('mix.tsv')	10000	4	0.0043950080871582	6025216	Stats::LikeR	0.321
io	read_table (tsv, mixed)	read_table('mix.tsv')	10000	5	0.00435900688171387	6025216	Stats::LikeR	0.321
io	read_table (tsv, mixed)	read_table('mix.tsv')	10000	6	0.00438284873962402	6025216	Stats::LikeR	0.321
io	read_table (csv, hoa)	read_table('mix.csv', 'output.type' => 'hoa')	10000	0	0.00344109535217285	3612672	Stats::LikeR	0.321
io	read_table (csv, hoa)	read_table('mix.csv', 'output.type' => 'hoa')	10000	1	0.00341081619262695	3612672	Stats::LikeR	0.321
io	read_table (csv, hoa)	read_table('mix.csv', 'output.type' => 'hoa')	10000	2	0.00343585014343262	3612672	Stats::LikeR	0.321
io	read_table (csv, hoa)	read_table('mix.csv', 'output.type' => 'hoa')	10000	3	0.00342392921447754	3612672	Stats::LikeR	0.321
io	read_table (csv, hoa)	read_table('mix.csv', 'output.type' => 'hoa')	10000	4	0.00342702865600586	3612672	Stats::LikeR	0.321
io	read_table (csv, hoa)	read_table('mix.csv', 'output.type' => 'hoa')	10000	5	0.00336503982543945	3612672	Stats::LikeR	0.321
io	read_table (csv, hoa)	read_table('mix.csv', 'output.type' => 'hoa')	10000	6	0.00338912010192871	3612672	Stats::LikeR	0.321
io	read_table (xlsx)	read_table('mix.xlsx')	10000	0	0.0131528377532959	8269824	Stats::LikeR	0.321
io	read_table (xlsx)	read_table('mix.xlsx')	10000	1	0.0133769512176514	8269824	Stats::LikeR	0.321
io	read_table (xlsx)	read_table('mix.xlsx')	10000	2	0.0135908126831055	8269824	Stats::LikeR	0.321
io	read_table (xlsx)	read_table('mix.xlsx')	10000	3	0.0134971141815186	8269824	Stats::LikeR	0.321
io	read_table (xlsx)	read_table('mix.xlsx')	10000	4	0.013167142868042	8269824	Stats::LikeR	0.321
io	read_table (xlsx)	read_table('mix.xlsx')	10000	5	0.0134861469268799	8269824	Stats::LikeR	0.321
io	read_table (xlsx)	read_table('mix.xlsx')	10000	6	0.0130579471588135	8269824	Stats::LikeR	0.321
io	write_table (csv, hoa)	write_table($hoa, file, 'row.names' => 0)	10000	0	0.00261306762695312	0	Stats::LikeR	0.321
io	write_table (csv, hoa)	write_table($hoa, file, 'row.names' => 0)	10000	1	0.00262093544006348	0	Stats::LikeR	0.321
io	write_table (csv, hoa)	write_table($hoa, file, 'row.names' => 0)	10000	2	0.00257778167724609	0	Stats::LikeR	0.321
io	write_table (csv, hoa)	write_table($hoa, file, 'row.names' => 0)	10000	3	0.0026099681854248	0	Stats::LikeR	0.321
io	write_table (csv, hoa)	write_table($hoa, file, 'row.names' => 0)	10000	4	0.00261902809143066	0	Stats::LikeR	0.321
io	write_table (csv, hoa)	write_table($hoa, file, 'row.names' => 0)	10000	5	0.00271892547607422	0	Stats::LikeR	0.321
io	write_table (csv, hoa)	write_table($hoa, file, 'row.names' => 0)	10000	6	0.00270581245422363	0	Stats::LikeR	0.321
io	write_table (tsv, hoa)	"write_table($hoa, file, sep => ""\t"", 'row.names' => 0)"	10000	0	0.00263810157775879	4096	Stats::LikeR	0.321
io	write_table (tsv, hoa)	"write_table($hoa, file, sep => ""\t"", 'row.names' => 0)"	10000	1	0.00265002250671387	4096	Stats::LikeR	0.321
io	write_table (tsv, hoa)	"write_table($hoa, file, sep => ""\t"", 'row.names' => 0)"	10000	2	0.00261616706848145	4096	Stats::LikeR	0.321
io	write_table (tsv, hoa)	"write_table($hoa, file, sep => ""\t"", 'row.names' => 0)"	10000	3	0.00261092185974121	4096	Stats::LikeR	0.321
io	write_table (tsv, hoa)	"write_table($hoa, file, sep => ""\t"", 'row.names' => 0)"	10000	4	0.00262713432312012	4096	Stats::LikeR	0.321
io	write_table (tsv, hoa)	"write_table($hoa, file, sep => ""\t"", 'row.names' => 0)"	10000	5	0.00258183479309082	4096	Stats::LikeR	0.321
io	write_table (tsv, hoa)	"write_table($hoa, file, sep => ""\t"", 'row.names' => 0)"	10000	6	0.00261807441711426	4096	Stats::LikeR	0.321
io	write_table (csv, aoa)	write_table($aoa, file, 'row.names' => 0)	10000	0	0.00199699401855469	4096	Stats::LikeR	0.321
io	write_table (csv, aoa)	write_table($aoa, file, 'row.names' => 0)	10000	1	0.00200998783111572	4096	Stats::LikeR	0.321
io	write_table (csv, aoa)	write_table($aoa, file, 'row.names' => 0)	10000	2	0.00198698043823242	4096	Stats::LikeR	0.321
io	write_table (csv, aoa)	write_table($aoa, file, 'row.names' => 0)	10000	3	0.0019984245300293	4096	Stats::LikeR	0.321
io	write_table (csv, aoa)	write_table($aoa, file, 'row.names' => 0)	10000	4	0.00200903415679932	4096	Stats::LikeR	0.321
io	write_table (csv, aoa)	write_table($aoa, file, 'row.names' => 0)	10000	5	0.00195956230163574	4096	Stats::LikeR	0.321
io	write_table (csv, aoa)	write_table($aoa, file, 'row.names' => 0)	10000	6	0.00205051898956299	4096	Stats::LikeR	0.321
io	write_table (csv, row.names)	write_table($hoa, file, 'row.names' => 1)	10000	0	0.00329399108886719	4096	Stats::LikeR	0.321
io	write_table (csv, row.names)	write_table($hoa, file, 'row.names' => 1)	10000	1	0.0033571720123291	4096	Stats::LikeR	0.321
io	write_table (csv, row.names)	write_table($hoa, file, 'row.names' => 1)	10000	2	0.00330305099487305	4096	Stats::LikeR	0.321
io	write_table (csv, row.names)	write_table($hoa, file, 'row.names' => 1)	10000	3	0.00320601463317871	4096	Stats::LikeR	0.321
io	write_table (csv, row.names)	write_table($hoa, file, 'row.names' => 1)	10000	4	0.00336194038391113	4096	Stats::LikeR	0.321
io	write_table (csv, row.names)	write_table($hoa, file, 'row.names' => 1)	10000	5	0.00339102745056152	4096	Stats::LikeR	0.321
io	write_table (csv, row.names)	write_table($hoa, file, 'row.names' => 1)	10000	6	0.00341105461120605	4096	Stats::LikeR	0.321
io	write_table (xlsx, hoa)	write_table($hoa, file.xlsx, 'row.names' => 0)	10000	0	0.0161809921264648	9515008	Stats::LikeR	0.321
io	write_table (xlsx, hoa)	write_table($hoa, file.xlsx, 'row.names' => 0)	10000	1	0.0167829990386963	9515008	Stats::LikeR	0.321
io	write_table (xlsx, hoa)	write_table($hoa, file.xlsx, 'row.names' => 0)	10000	2	0.0160160064697266	9515008	Stats::LikeR	0.321
io	write_table (xlsx, hoa)	write_table($hoa, file.xlsx, 'row.names' => 0)	10000	3	0.0160379409790039	9515008	Stats::LikeR	0.321
io	write_table (xlsx, hoa)	write_table($hoa, file.xlsx, 'row.names' => 0)	10000	4	0.0162410736083984	9515008	Stats::LikeR	0.321
io	write_table (xlsx, hoa)	write_table($hoa, file.xlsx, 'row.names' => 0)	10000	5	0.0160160064697266	9515008	Stats::LikeR	0.321
io	write_table (xlsx, hoa)	write_table($hoa, file.xlsx, 'row.names' => 0)	10000	6	0.0160520076751709	9515008	Stats::LikeR	0.321
io	read_table (csv, numeric)	read_table('num.csv')	30000	0	0.0113251209259033	15106048	Stats::LikeR	0.321
io	read_table (csv, numeric)	read_table('num.csv')	30000	1	0.0115528106689453	15106048	Stats::LikeR	0.321
io	read_table (csv, numeric)	read_table('num.csv')	30000	2	0.0114810466766357	15106048	Stats::LikeR	0.321
io	read_table (csv, numeric)	read_table('num.csv')	30000	3	0.0113258361816406	15106048	Stats::LikeR	0.321
io	read_table (csv, numeric)	read_table('num.csv')	30000	4	0.0113840103149414	15106048	Stats::LikeR	0.321
io	read_table (csv, numeric)	read_table('num.csv')	30000	5	0.0114820003509521	15106048	Stats::LikeR	0.321
io	read_table (csv, numeric)	read_table('num.csv')	30000	6	0.0112829208374023	15106048	Stats::LikeR	0.321
io	read_table (csv, mixed)	read_table('mix.csv')	30000	0	0.0158119201660156	17920000	Stats::LikeR	0.321
io	read_table (csv, mixed)	read_table('mix.csv')	30000	1	0.0132870674133301	17920000	Stats::LikeR	0.321
io	read_table (csv, mixed)	read_table('mix.csv')	30000	2	0.0133152008056641	17920000	Stats::LikeR	0.321
io	read_table (csv, mixed)	read_table('mix.csv')	30000	3	0.013322114944458	17920000	Stats::LikeR	0.321
io	read_table (csv, mixed)	read_table('mix.csv')	30000	4	0.0134398937225342	17920000	Stats::LikeR	0.321
io	read_table (csv, mixed)	read_table('mix.csv')	30000	5	0.0135231018066406	17920000	Stats::LikeR	0.321
io	read_table (csv, mixed)	read_table('mix.csv')	30000	6	0.0133450031280518	17920000	Stats::LikeR	0.321
io	read_table (tsv, mixed)	read_table('mix.tsv')	30000	0	0.0134308338165283	17899520	Stats::LikeR	0.321
io	read_table (tsv, mixed)	read_table('mix.tsv')	30000	1	0.0132629871368408	17899520	Stats::LikeR	0.321
io	read_table (tsv, mixed)	read_table('mix.tsv')	30000	2	0.0132918357849121	17899520	Stats::LikeR	0.321
io	read_table (tsv, mixed)	read_table('mix.tsv')	30000	3	0.0133180618286133	17899520	Stats::LikeR	0.321
io	read_table (tsv, mixed)	read_table('mix.tsv')	30000	4	0.0132570266723633	17899520	Stats::LikeR	0.321
io	read_table (tsv, mixed)	read_table('mix.tsv')	30000	5	0.0133171081542969	17899520	Stats::LikeR	0.321
io	read_table (tsv, mixed)	read_table('mix.tsv')	30000	6	0.0132591724395752	17899520	Stats::LikeR	0.321
io	read_table (csv, hoa)	read_table('mix.csv', 'output.type' => 'hoa')	30000	0	0.0112230777740479	10719232	Stats::LikeR	0.321
io	read_table (csv, hoa)	read_table('mix.csv', 'output.type' => 'hoa')	30000	1	0.0107879638671875	10719232	Stats::LikeR	0.321
io	read_table (csv, hoa)	read_table('mix.csv', 'output.type' => 'hoa')	30000	2	0.0107629299163818	10719232	Stats::LikeR	0.321
io	read_table (csv, hoa)	read_table('mix.csv', 'output.type' => 'hoa')	30000	3	0.0106849670410156	10719232	Stats::LikeR	0.321
io	read_table (csv, hoa)	read_table('mix.csv', 'output.type' => 'hoa')	30000	4	0.0105628967285156	10719232	Stats::LikeR	0.321
io	read_table (csv, hoa)	read_table('mix.csv', 'output.type' => 'hoa')	30000	5	0.0105800628662109	10719232	Stats::LikeR	0.321
io	read_table (csv, hoa)	read_table('mix.csv', 'output.type' => 'hoa')	30000	6	0.010638952255249	10719232	Stats::LikeR	0.321
io	read_table (xlsx)	read_table('mix.xlsx')	30000	0	0.0391280651092529	25346048	Stats::LikeR	0.321
io	read_table (xlsx)	read_table('mix.xlsx')	30000	1	0.0388009548187256	25346048	Stats::LikeR	0.321
io	read_table (xlsx)	read_table('mix.xlsx')	30000	2	0.0390009880065918	25346048	Stats::LikeR	0.321
io	read_table (xlsx)	read_table('mix.xlsx')	30000	3	0.0389611721038818	25346048	Stats::LikeR	0.321
io	read_table (xlsx)	read_table('mix.xlsx')	30000	4	0.0390660762786865	25346048	Stats::LikeR	0.321
io	read_table (xlsx)	read_table('mix.xlsx')	30000	5	0.0388669967651367	25346048	Stats::LikeR	0.321
io	read_table (xlsx)	read_table('mix.xlsx')	30000	6	0.0388970375061035	25346048	Stats::LikeR	0.321
io	write_table (csv, hoa)	write_table($hoa, file, 'row.names' => 0)	30000	0	0.00760793685913086	4096	Stats::LikeR	0.321
io	write_table (csv, hoa)	write_table($hoa, file, 'row.names' => 0)	30000	1	0.00747513771057129	4096	Stats::LikeR	0.321
io	write_table (csv, hoa)	write_table($hoa, file, 'row.names' => 0)	30000	2	0.00770020484924316	4096	Stats::LikeR	0.321
io	write_table (csv, hoa)	write_table($hoa, file, 'row.names' => 0)	30000	3	0.00757884979248047	4096	Stats::LikeR	0.321
io	write_table (csv, hoa)	write_table($hoa, file, 'row.names' => 0)	30000	4	0.0075838565826416	4096	Stats::LikeR	0.321
io	write_table (csv, hoa)	write_table($hoa, file, 'row.names' => 0)	30000	5	0.00755405426025391	4096	Stats::LikeR	0.321
io	write_table (csv, hoa)	write_table($hoa, file, 'row.names' => 0)	30000	6	0.00758504867553711	4096	Stats::LikeR	0.321
io	write_table (tsv, hoa)	"write_table($hoa, file, sep => ""\t"", 'row.names' => 0)"	30000	0	0.00759792327880859	0	Stats::LikeR	0.321
io	write_table (tsv, hoa)	"write_table($hoa, file, sep => ""\t"", 'row.names' => 0)"	30000	1	0.00758504867553711	0	Stats::LikeR	0.321
io	write_table (tsv, hoa)	"write_table($hoa, file, sep => ""\t"", 'row.names' => 0)"	30000	2	0.00762796401977539	0	Stats::LikeR	0.321
io	write_table (tsv, hoa)	"write_table($hoa, file, sep => ""\t"", 'row.names' => 0)"	30000	3	0.00760197639465332	0	Stats::LikeR	0.321
io	write_table (tsv, hoa)	"write_table($hoa, file, sep => ""\t"", 'row.names' => 0)"	30000	4	0.00770688056945801	0	Stats::LikeR	0.321
io	write_table (tsv, hoa)	"write_table($hoa, file, sep => ""\t"", 'row.names' => 0)"	30000	5	0.00753617286682129	0	Stats::LikeR	0.321
io	write_table (tsv, hoa)	"write_table($hoa, file, sep => ""\t"", 'row.names' => 0)"	30000	6	0.00761294364929199	0	Stats::LikeR	0.321
io	write_table (csv, aoa)	write_table($aoa, file, 'row.names' => 0)	30000	0	0.00579094886779785	0	Stats::LikeR	0.321
io	write_table (csv, aoa)	write_table($aoa, file, 'row.names' => 0)	30000	1	0.00569581985473633	0	Stats::LikeR	0.321
io	write_table (csv, aoa)	write_table($aoa, file, 'row.names' => 0)	30000	2	0.00589990615844727	0	Stats::LikeR	0.321
io	write_table (csv, aoa)	write_table($aoa, file, 'row.names' => 0)	30000	3	0.00570297241210938	0	Stats::LikeR	0.321
io	write_table (csv, aoa)	write_table($aoa, file, 'row.names' => 0)	30000	4	0.00574612617492676	0	Stats::LikeR	0.321
io	write_table (csv, aoa)	write_table($aoa, file, 'row.names' => 0)	30000	5	0.00572013854980469	0	Stats::LikeR	0.321
io	write_table (csv, aoa)	write_table($aoa, file, 'row.names' => 0)	30000	6	0.00576996803283691	0	Stats::LikeR	0.321
io	write_table (csv, row.names)	write_table($hoa, file, 'row.names' => 1)	30000	0	0.00957703590393066	4096	Stats::LikeR	0.321
io	write_table (csv, row.names)	write_table($hoa, file, 'row.names' => 1)	30000	1	0.00958490371704102	4096	Stats::LikeR	0.321
io	write_table (csv, row.names)	write_table($hoa, file, 'row.names' => 1)	30000	2	0.00946688652038574	4096	Stats::LikeR	0.321
io	write_table (csv, row.names)	write_table($hoa, file, 'row.names' => 1)	30000	3	0.00951385498046875	4096	Stats::LikeR	0.321
io	write_table (csv, row.names)	write_table($hoa, file, 'row.names' => 1)	30000	4	0.00948905944824219	4096	Stats::LikeR	0.321
io	write_table (csv, row.names)	write_table($hoa, file, 'row.names' => 1)	30000	5	0.00946688652038574	4096	Stats::LikeR	0.321
io	write_table (csv, row.names)	write_table($hoa, file, 'row.names' => 1)	30000	6	0.00942397117614746	4096	Stats::LikeR	0.321
io	write_table (xlsx, hoa)	write_table($hoa, file.xlsx, 'row.names' => 0)	30000	0	0.0717840194702148	29048832	Stats::LikeR	0.321
io	write_table (xlsx, hoa)	write_table($hoa, file.xlsx, 'row.names' => 0)	30000	1	0.0543789863586426	29048832	Stats::LikeR	0.321
io	write_table (xlsx, hoa)	write_table($hoa, file.xlsx, 'row.names' => 0)	30000	2	0.0558638572692871	29048832	Stats::LikeR	0.321
io	write_table (xlsx, hoa)	write_table($hoa, file.xlsx, 'row.names' => 0)	30000	3	0.0561249256134033	29048832	Stats::LikeR	0.321
io	write_table (xlsx, hoa)	write_table($hoa, file.xlsx, 'row.names' => 0)	30000	4	0.0555059909820557	29048832	Stats::LikeR	0.321
io	write_table (xlsx, hoa)	write_table($hoa, file.xlsx, 'row.names' => 0)	30000	5	0.055523157119751	29048832	Stats::LikeR	0.321
io	write_table (xlsx, hoa)	write_table($hoa, file.xlsx, 'row.names' => 0)	30000	6	0.0557041168212891	29048832	Stats::LikeR	0.321
io	read_table (csv, numeric)	read_table('num.csv')	100000	0	0.0415360927581787	50659328	Stats::LikeR	0.321
io	read_table (csv, numeric)	read_table('num.csv')	100000	1	0.0412712097167969	50659328	Stats::LikeR	0.321
io	read_table (csv, numeric)	read_table('num.csv')	100000	2	0.0417718887329102	50659328	Stats::LikeR	0.321
io	read_table (csv, numeric)	read_table('num.csv')	100000	3	0.0414440631866455	50659328	Stats::LikeR	0.321
io	read_table (csv, numeric)	read_table('num.csv')	100000	4	0.0409491062164307	50659328	Stats::LikeR	0.321
io	read_table (csv, numeric)	read_table('num.csv')	100000	5	0.0409820079803467	50659328	Stats::LikeR	0.321
io	read_table (csv, numeric)	read_table('num.csv')	100000	6	0.0413839817047119	50659328	Stats::LikeR	0.321
io	read_table (csv, mixed)	read_table('mix.csv')	100000	0	0.0479671955108643	60276736	Stats::LikeR	0.321
io	read_table (csv, mixed)	read_table('mix.csv')	100000	1	0.0480141639709473	60276736	Stats::LikeR	0.321
io	read_table (csv, mixed)	read_table('mix.csv')	100000	2	0.0491828918457031	60276736	Stats::LikeR	0.321
io	read_table (csv, mixed)	read_table('mix.csv')	100000	3	0.0482070446014404	60276736	Stats::LikeR	0.321
io	read_table (csv, mixed)	read_table('mix.csv')	100000	4	0.0477809906005859	60276736	Stats::LikeR	0.321
io	read_table (csv, mixed)	read_table('mix.csv')	100000	5	0.0475831031799316	60276736	Stats::LikeR	0.321
io	read_table (csv, mixed)	read_table('mix.csv')	100000	6	0.0481810569763184	60276736	Stats::LikeR	0.321
io	read_table (tsv, mixed)	read_table('mix.tsv')	100000	0	0.0487120151519775	60313600	Stats::LikeR	0.321
io	read_table (tsv, mixed)	read_table('mix.tsv')	100000	1	0.0480351448059082	60313600	Stats::LikeR	0.321
io	read_table (tsv, mixed)	read_table('mix.tsv')	100000	2	0.0480990409851074	60313600	Stats::LikeR	0.321
io	read_table (tsv, mixed)	read_table('mix.tsv')	100000	3	0.0481178760528564	60313600	Stats::LikeR	0.321
io	read_table (tsv, mixed)	read_table('mix.tsv')	100000	4	0.0478200912475586	60313600	Stats::LikeR	0.321
io	read_table (tsv, mixed)	read_table('mix.tsv')	100000	5	0.0482990741729736	60313600	Stats::LikeR	0.321
io	read_table (tsv, mixed)	read_table('mix.tsv')	100000	6	0.0480189323425293	60313600	Stats::LikeR	0.321
io	read_table (csv, hoa)	read_table('mix.csv', 'output.type' => 'hoa')	100000	0	0.0509960651397705	35360768	Stats::LikeR	0.321
io	read_table (csv, hoa)	read_table('mix.csv', 'output.type' => 'hoa')	100000	1	0.0510568618774414	35360768	Stats::LikeR	0.321
io	read_table (csv, hoa)	read_table('mix.csv', 'output.type' => 'hoa')	100000	2	0.052138090133667	35360768	Stats::LikeR	0.321
io	read_table (csv, hoa)	read_table('mix.csv', 'output.type' => 'hoa')	100000	3	0.051501989364624	35360768	Stats::LikeR	0.321
io	read_table (csv, hoa)	read_table('mix.csv', 'output.type' => 'hoa')	100000	4	0.0551390647888184	35360768	Stats::LikeR	0.321
io	read_table (csv, hoa)	read_table('mix.csv', 'output.type' => 'hoa')	100000	5	0.0528829097747803	35360768	Stats::LikeR	0.321
io	read_table (csv, hoa)	read_table('mix.csv', 'output.type' => 'hoa')	100000	6	0.0528230667114258	35360768	Stats::LikeR	0.321
io	read_table (xlsx)	read_table('mix.xlsx')	100000	0	0.132323980331421	84889600	Stats::LikeR	0.321
io	read_table (xlsx)	read_table('mix.xlsx')	100000	1	0.131878852844238	84889600	Stats::LikeR	0.321
io	read_table (xlsx)	read_table('mix.xlsx')	100000	2	0.131808042526245	84889600	Stats::LikeR	0.321
io	read_table (xlsx)	read_table('mix.xlsx')	100000	3	0.132250070571899	84889600	Stats::LikeR	0.321
io	read_table (xlsx)	read_table('mix.xlsx')	100000	4	0.131758213043213	84889600	Stats::LikeR	0.321
io	read_table (xlsx)	read_table('mix.xlsx')	100000	5	0.131640195846558	84889600	Stats::LikeR	0.321
io	read_table (xlsx)	read_table('mix.xlsx')	100000	6	0.131579160690308	84889600	Stats::LikeR	0.321
io	write_table (csv, hoa)	write_table($hoa, file, 'row.names' => 0)	100000	0	0.0250589847564697	4096	Stats::LikeR	0.321
io	write_table (csv, hoa)	write_table($hoa, file, 'row.names' => 0)	100000	1	0.025130033493042	4096	Stats::LikeR	0.321
io	write_table (csv, hoa)	write_table($hoa, file, 'row.names' => 0)	100000	2	0.0252420902252197	4096	Stats::LikeR	0.321
io	write_table (csv, hoa)	write_table($hoa, file, 'row.names' => 0)	100000	3	0.0244488716125488	4096	Stats::LikeR	0.321
io	write_table (csv, hoa)	write_table($hoa, file, 'row.names' => 0)	100000	4	0.0252189636230469	4096	Stats::LikeR	0.321
io	write_table (csv, hoa)	write_table($hoa, file, 'row.names' => 0)	100000	5	0.0256838798522949	4096	Stats::LikeR	0.321
io	write_table (csv, hoa)	write_table($hoa, file, 'row.names' => 0)	100000	6	0.0250191688537598	4096	Stats::LikeR	0.321
io	write_table (tsv, hoa)	"write_table($hoa, file, sep => ""\t"", 'row.names' => 0)"	100000	0	0.025245189666748	4096	Stats::LikeR	0.321
io	write_table (tsv, hoa)	"write_table($hoa, file, sep => ""\t"", 'row.names' => 0)"	100000	1	0.025111198425293	4096	Stats::LikeR	0.321
io	write_table (tsv, hoa)	"write_table($hoa, file, sep => ""\t"", 'row.names' => 0)"	100000	2	0.0252599716186523	4096	Stats::LikeR	0.321
io	write_table (tsv, hoa)	"write_table($hoa, file, sep => ""\t"", 'row.names' => 0)"	100000	3	0.0254099369049072	4096	Stats::LikeR	0.321
io	write_table (tsv, hoa)	"write_table($hoa, file, sep => ""\t"", 'row.names' => 0)"	100000	4	0.0254030227661133	4096	Stats::LikeR	0.321
io	write_table (tsv, hoa)	"write_table($hoa, file, sep => ""\t"", 'row.names' => 0)"	100000	5	0.0252878665924072	4096	Stats::LikeR	0.321
io	write_table (tsv, hoa)	"write_table($hoa, file, sep => ""\t"", 'row.names' => 0)"	100000	6	0.0251469612121582	4096	Stats::LikeR	0.321
io	write_table (csv, aoa)	write_table($aoa, file, 'row.names' => 0)	100000	0	0.020348072052002	4096	Stats::LikeR	0.321
io	write_table (csv, aoa)	write_table($aoa, file, 'row.names' => 0)	100000	1	0.0199267864227295	4096	Stats::LikeR	0.321
io	write_table (csv, aoa)	write_table($aoa, file, 'row.names' => 0)	100000	2	0.0198519229888916	4096	Stats::LikeR	0.321
io	write_table (csv, aoa)	write_table($aoa, file, 'row.names' => 0)	100000	3	0.0197830200195312	4096	Stats::LikeR	0.321
io	write_table (csv, aoa)	write_table($aoa, file, 'row.names' => 0)	100000	4	0.0197029113769531	4096	Stats::LikeR	0.321
io	write_table (csv, aoa)	write_table($aoa, file, 'row.names' => 0)	100000	5	0.0193262100219727	4096	Stats::LikeR	0.321
io	write_table (csv, aoa)	write_table($aoa, file, 'row.names' => 0)	100000	6	0.0192639827728271	4096	Stats::LikeR	0.321
io	write_table (csv, row.names)	write_table($hoa, file, 'row.names' => 1)	100000	0	0.0322248935699463	0	Stats::LikeR	0.321
io	write_table (csv, row.names)	write_table($hoa, file, 'row.names' => 1)	100000	1	0.0313661098480225	0	Stats::LikeR	0.321
io	write_table (csv, row.names)	write_table($hoa, file, 'row.names' => 1)	100000	2	0.0329949855804443	0	Stats::LikeR	0.321
io	write_table (csv, row.names)	write_table($hoa, file, 'row.names' => 1)	100000	3	0.0317339897155762	0	Stats::LikeR	0.321
io	write_table (csv, row.names)	write_table($hoa, file, 'row.names' => 1)	100000	4	0.0315558910369873	0	Stats::LikeR	0.321
io	write_table (csv, row.names)	write_table($hoa, file, 'row.names' => 1)	100000	5	0.0316128730773926	0	Stats::LikeR	0.321
io	write_table (csv, row.names)	write_table($hoa, file, 'row.names' => 1)	100000	6	0.0315308570861816	0	Stats::LikeR	0.321
io	write_table (xlsx, hoa)	write_table($hoa, file.xlsx, 'row.names' => 0)	100000	0	0.174195051193237	97083392	Stats::LikeR	0.321
io	write_table (xlsx, hoa)	write_table($hoa, file.xlsx, 'row.names' => 0)	100000	1	0.183336973190308	97083392	Stats::LikeR	0.321
io	write_table (xlsx, hoa)	write_table($hoa, file.xlsx, 'row.names' => 0)	100000	2	0.170758008956909	97083392	Stats::LikeR	0.321
io	write_table (xlsx, hoa)	write_table($hoa, file.xlsx, 'row.names' => 0)	100000	3	0.175645112991333	97083392	Stats::LikeR	0.321
io	write_table (xlsx, hoa)	write_table($hoa, file.xlsx, 'row.names' => 0)	100000	4	0.169939041137695	97083392	Stats::LikeR	0.321
io	write_table (xlsx, hoa)	write_table($hoa, file.xlsx, 'row.names' => 0)	100000	5	0.17323112487793	97083392	Stats::LikeR	0.321
io	write_table (xlsx, hoa)	write_table($hoa, file.xlsx, 'row.names' => 0)	100000	6	0.172061920166016	97083392	Stats::LikeR	0.321
io	read_table (csv, numeric)	read_table('num.csv')	300000	0	0.141630887985229	151867392	Stats::LikeR	0.321
io	read_table (csv, numeric)	read_table('num.csv')	300000	1	0.142812967300415	151867392	Stats::LikeR	0.321
io	read_table (csv, numeric)	read_table('num.csv')	300000	2	0.141098022460938	151867392	Stats::LikeR	0.321
io	read_table (csv, numeric)	read_table('num.csv')	300000	3	0.14348316192627	151867392	Stats::LikeR	0.321
io	read_table (csv, numeric)	read_table('num.csv')	300000	4	0.143266916275024	151867392	Stats::LikeR	0.321
io	read_table (csv, numeric)	read_table('num.csv')	300000	5	0.144102811813354	151867392	Stats::LikeR	0.321
io	read_table (csv, numeric)	read_table('num.csv')	300000	6	0.140344858169556	151867392	Stats::LikeR	0.321
io	read_table (csv, mixed)	read_table('mix.csv')	300000	0	0.168651103973389	180940800	Stats::LikeR	0.321
io	read_table (csv, mixed)	read_table('mix.csv')	300000	1	0.167237043380737	180940800	Stats::LikeR	0.321
io	read_table (csv, mixed)	read_table('mix.csv')	300000	2	0.168933868408203	180940800	Stats::LikeR	0.321
io	read_table (csv, mixed)	read_table('mix.csv')	300000	3	0.170219898223877	180940800	Stats::LikeR	0.321
io	read_table (csv, mixed)	read_table('mix.csv')	300000	4	0.171850919723511	180940800	Stats::LikeR	0.321
io	read_table (csv, mixed)	read_table('mix.csv')	300000	5	0.170183897018433	180940800	Stats::LikeR	0.321
io	read_table (csv, mixed)	read_table('mix.csv')	300000	6	0.163433790206909	180940800	Stats::LikeR	0.321
io	read_table (tsv, mixed)	read_table('mix.tsv')	300000	0	0.163599014282227	180895744	Stats::LikeR	0.321
io	read_table (tsv, mixed)	read_table('mix.tsv')	300000	1	0.167046070098877	180895744	Stats::LikeR	0.321
io	read_table (tsv, mixed)	read_table('mix.tsv')	300000	2	0.163724899291992	180895744	Stats::LikeR	0.321
io	read_table (tsv, mixed)	read_table('mix.tsv')	300000	3	0.164971113204956	180895744	Stats::LikeR	0.321
io	read_table (tsv, mixed)	read_table('mix.tsv')	300000	4	0.161942958831787	180895744	Stats::LikeR	0.321
io	read_table (tsv, mixed)	read_table('mix.tsv')	300000	5	0.163531064987183	180895744	Stats::LikeR	0.321
io	read_table (tsv, mixed)	read_table('mix.tsv')	300000	6	0.166249990463257	180895744	Stats::LikeR	0.321
io	read_table (csv, hoa)	read_table('mix.csv', 'output.type' => 'hoa')	300000	0	0.232444047927856	106598400	Stats::LikeR	0.321
io	read_table (csv, hoa)	read_table('mix.csv', 'output.type' => 'hoa')	300000	1	0.233050107955933	106598400	Stats::LikeR	0.321
